,id,date,store_nbr,family,onpromotion,sales
25281,3026169,2017-08-30,19,BEVERAGES,22,2919.513465433397
25282,3026170,2017-08-30,19,BOOKS,0,0.0
25283,3026171,2017-08-30,19,BREAD/BAKERY,2,182.89452216254656
25284,3026172,2017-08-30,19,CELEBRATION,0,10.983936549091117
25285,3026173,2017-08-30,19,CLEANING,16,1079.9930366851245
25286,3026174,2017-08-30,19,DAIRY,95,441.03382911815714
25287,3026175,2017-08-30,19,DELI,6,381.15255239729197
25288,3026176,2017-08-30,19,EGGS,1,88.68025257548726
25289,3026177,2017-08-30,19,FROZEN FOODS,1,95.93053655305289
25290,3026178,2017-08-30,19,GROCERY I,69,3845.9293477627234
25291,3026179,2017-08-30,19,GROCERY II,0,12.123301666853932
25292,3026180,2017-08-30,19,HARDWARE,0,1.5484388469503165
25293,3026181,2017-08-30,19,HOME AND KITCHEN I,0,26.59108762922949
25294,3026182,2017-08-30,19,HOME AND KITCHEN II,0,17.476819817452032
25295,3026183,2017-08-30,19,HOME APPLIANCES,0,0.14986351248967292
25296,3026184,2017-08-30,19,HOME CARE,5,256.039704818503
25297,3026185,2017-08-30,19,LADIESWEAR,0,9.605333651401518
25298,3026186,2017-08-30,19,LAWN AND GARDEN,0,0.020024507935038557
25299,3026187,2017-08-30,19,LINGERIE,0,4.70744084306814
25300,3026188,2017-08-30,19,"LIQUOR,WINE,BEER",0,39.72829154303612
25301,3026189,2017-08-30,19,MAGAZINES,0,2.7470366080071074
25302,3026190,2017-08-30,19,MEATS,0,128.47336081418717
25303,3026191,2017-08-30,19,PERSONAL CARE,8,236.71862231799108
25304,3026192,2017-08-30,19,PET SUPPLIES,0,1.4315303242067887
25305,3026193,2017-08-30,19,PLAYERS AND ELECTRONICS,0,7.077476128961445
25306,3026194,2017-08-30,19,POULTRY,0,162.27807117043747
25307,3026195,2017-08-30,19,PREPARED FOODS,0,42.10004730692576
25308,3026196,2017-08-30,19,PRODUCE,1,572.9742635551411
25309,3026197,2017-08-30,19,SCHOOL AND OFFICE SUPPLIES,5,0.7765233868502275
25310,3026198,2017-08-30,19,SEAFOOD,0,5.223229407984222
25311,3026199,2017-08-30,2,AUTOMOTIVE,0,7.267155341568554
25312,3026200,2017-08-30,2,BABY CARE,0,0.16119298787052833
25313,3026201,2017-08-30,2,BEAUTY,0,6.95700806064634
25314,3026202,2017-08-30,2,BEVERAGES,39,3758.5601944917335
25315,3026203,2017-08-30,2,BOOKS,0,0.4447761088830464
25316,3026204,2017-08-30,2,BREAD/BAKERY,12,793.5294837609202
25317,3026205,2017-08-30,2,CELEBRATION,0,17.283315109996423
25318,3026206,2017-08-30,2,CLEANING,12,1015.9421696710327
25319,3026207,2017-08-30,2,DAIRY,13,1113.0329564295712
25320,3026208,2017-08-30,2,DELI,10,278.9148939594909
25321,3026209,2017-08-30,2,EGGS,0,187.73989302852863
25322,3026210,2017-08-30,2,FROZEN FOODS,1,187.34156527719352
25323,3026211,2017-08-30,2,GROCERY I,73,5006.46205121636
25324,3026212,2017-08-30,2,GROCERY II,0,38.23631128251145
25325,3026213,2017-08-30,2,HARDWARE,0,1.6721050496440029
25326,3026214,2017-08-30,2,HOME AND KITCHEN I,1,33.47097303799227
25327,3026215,2017-08-30,2,HOME AND KITCHEN II,3,32.9668050381367
25328,3026216,2017-08-30,2,HOME APPLIANCES,0,0.5098033926276202
25329,3026217,2017-08-30,2,HOME CARE,2,362.2319217229626
25330,3026218,2017-08-30,2,LADIESWEAR,0,34.116816532238374
25331,3026219,2017-08-30,2,LAWN AND GARDEN,5,12.034319910079523
25332,3026220,2017-08-30,2,LINGERIE,0,3.9143450346517277
25333,3026221,2017-08-30,2,"LIQUOR,WINE,BEER",2,104.44991649579421
25334,3026222,2017-08-30,2,MAGAZINES,0,10.154478951207222
25335,3026223,2017-08-30,2,MEATS,0,538.4201752019158
25336,3026224,2017-08-30,2,PERSONAL CARE,10,322.25140255743855
25337,3026225,2017-08-30,2,PET SUPPLIES,0,11.62518823735208
25338,3026226,2017-08-30,2,PLAYERS AND ELECTRONICS,0,11.361242876681725
25339,3026227,2017-08-30,2,POULTRY,0,592.9327496624417
25340,3026228,2017-08-30,2,PREPARED FOODS,0,144.73660060499446
25341,3026229,2017-08-30,2,PRODUCE,214,3376.1168767733097
25342,3026230,2017-08-30,2,SCHOOL AND OFFICE SUPPLIES,0,0.9900947906258635
25343,3026231,2017-08-30,2,SEAFOOD,1,40.13677206172604
25344,3026232,2017-08-30,20,AUTOMOTIVE,0,10.432796262213873
25345,3026233,2017-08-30,20,BABY CARE,0,0.8401990742979559
25346,3026234,2017-08-30,20,BEAUTY,1,7.304591572296239
25347,3026235,2017-08-30,20,BEVERAGES,28,4235.074380203322
25348,3026236,2017-08-30,20,BOOKS,0,0.0
25349,3026237,2017-08-30,20,BREAD/BAKERY,2,608.2101117411748
25350,3026238,2017-08-30,20,CELEBRATION,0,10.417297196385253
25351,3026239,2017-08-30,20,CLEANING,19,1714.0916624624647
25352,3026240,2017-08-30,20,DAIRY,132,1034.6841040399568
25353,3026241,2017-08-30,20,DELI,8,814.6642346804456
25354,3026242,2017-08-30,20,EGGS,1,162.61400614805345
25355,3026243,2017-08-30,20,FROZEN FOODS,0,146.63382547945025
25356,3026244,2017-08-30,20,GROCERY I,79,7052.903457683662
25357,3026245,2017-08-30,20,GROCERY II,0,17.31895360593093
25358,3026246,2017-08-30,20,HARDWARE,0,1.0024668954229727
25359,3026247,2017-08-30,20,HOME AND KITCHEN I,1,37.06475841335637
25360,3026248,2017-08-30,20,HOME AND KITCHEN II,1,19.905584192287662
25361,3026249,2017-08-30,20,HOME APPLIANCES,0,0.19506007293581362
25362,3026250,2017-08-30,20,HOME CARE,9,426.1235357100573
25363,3026251,2017-08-30,20,LADIESWEAR,0,10.873495351607378
25364,3026252,2017-08-30,20,LAWN AND GARDEN,0,7.4121774344041835
25365,3026253,2017-08-30,20,LINGERIE,1,4.714276533650314
25366,3026254,2017-08-30,20,"LIQUOR,WINE,BEER",1,56.94620839569589
25367,3026255,2017-08-30,20,MAGAZINES,0,1.8058348650949778
25368,3026256,2017-08-30,20,MEATS,0,399.5128804535598
25369,3026257,2017-08-30,20,PERSONAL CARE,11,504.9414795613236
25370,3026258,2017-08-30,20,PET SUPPLIES,0,4.255038285591883
25371,3026259,2017-08-30,20,PLAYERS AND ELECTRONICS,0,7.426022853493001
25372,3026260,2017-08-30,20,POULTRY,0,479.61410479918754
25373,3026261,2017-08-30,20,PREPARED FOODS,0,108.02064212053627
25374,3026262,2017-08-30,20,PRODUCE,1,1308.203926521903
25375,3026263,2017-08-30,20,SCHOOL AND OFFICE SUPPLIES,11,8.846313981618255
25376,3026264,2017-08-30,20,SEAFOOD,0,17.259972959293254
25377,3026265,2017-08-30,21,AUTOMOTIVE,0,12.633300495017163
25378,3026266,2017-08-30,21,BABY CARE,0,0.8639035228187222
25379,3026267,2017-08-30,21,BEAUTY,0,5.769641704784654
25380,3026268,2017-08-30,21,BEVERAGES,24,3175.330499963458
25381,3026269,2017-08-30,21,BOOKS,0,0.0
25382,3026270,2017-08-30,21,BREAD/BAKERY,3,569.0643899500354
25383,3026271,2017-08-30,21,CELEBRATION,0,8.230514753703769
25384,3026272,2017-08-30,21,CLEANING,26,1559.8992605668557
25385,3026273,2017-08-30,21,DAIRY,125,696.7806016614751
25386,3026274,2017-08-30,21,DELI,9,384.4068403131961
25387,3026275,2017-08-30,21,EGGS,1,276.54589702031194
25388,3026276,2017-08-30,21,FROZEN FOODS,1,123.24710008731816
25389,3026277,2017-08-30,21,GROCERY I,71,5036.874942837929
25390,3026278,2017-08-30,21,GROCERY II,0,16.523518733689592
25391,3026279,2017-08-30,21,HARDWARE,0,1.0895639285953762
25392,3026280,2017-08-30,21,HOME AND KITCHEN I,1,41.7455139815881
25393,3026281,2017-08-30,21,HOME AND KITCHEN II,1,35.85251589282409
25394,3026282,2017-08-30,21,HOME APPLIANCES,0,0.38745999349666393
25395,3026283,2017-08-30,21,HOME CARE,6,379.1607170427317
25396,3026284,2017-08-30,21,LADIESWEAR,0,6.151081174892809
25397,3026285,2017-08-30,21,LAWN AND GARDEN,0,3.1725624353609883
25398,3026286,2017-08-30,21,LINGERIE,0,11.068968175680077
25399,3026287,2017-08-30,21,"LIQUOR,WINE,BEER",2,87.03360511980719
25400,3026288,2017-08-30,21,MAGAZINES,0,2.698091662511464
25401,3026289,2017-08-30,21,MEATS,0,133.27053575134528
25402,3026290,2017-08-30,21,PERSONAL CARE,12,381.8392979548186
25403,3026291,2017-08-30,21,PET SUPPLIES,0,2.6030134749166427
25404,3026292,2017-08-30,21,PLAYERS AND ELECTRONICS,0,9.716021145679433
25405,3026293,2017-08-30,21,POULTRY,0,204.2187711414403
25406,3026294,2017-08-30,21,PREPARED FOODS,0,132.7540319726883
25407,3026295,2017-08-30,21,PRODUCE,2,1524.8246387190495
25408,3026296,2017-08-30,21,SCHOOL AND OFFICE SUPPLIES,0,6.3496090177380795
25409,3026297,2017-08-30,21,SEAFOOD,0,7.054635164699224
25410,3026298,2017-08-30,22,AUTOMOTIVE,0,6.092267803409889
25411,3026299,2017-08-30,22,BABY CARE,0,0.31870705283280126
25412,3026300,2017-08-30,22,BEAUTY,0,1.8512612585752983
25413,3026301,2017-08-30,22,BEVERAGES,18,1484.2102033737965
25414,3026302,2017-08-30,22,BOOKS,0,0.0
25415,3026303,2017-08-30,22,BREAD/BAKERY,3,153.03822909570795
25416,3026304,2017-08-30,22,CELEBRATION,0,10.303559718953663
25417,3026305,2017-08-30,22,CLEANING,13,707.1383509607007
25418,3026306,2017-08-30,22,DAIRY,100,349.5017991746182
25419,3026307,2017-08-30,22,DELI,6,185.04487446175688
25420,3026308,2017-08-30,22,EGGS,1,60.26405171927372
25421,3026309,2017-08-30,22,FROZEN FOODS,1,81.97363822497948
25422,3026310,2017-08-30,22,GROCERY I,66,2675.024802811066
25423,3026311,2017-08-30,22,GROCERY II,0,6.982281217529726
25424,3026312,2017-08-30,22,HARDWARE,0,1.108468158323024
25425,3026313,2017-08-30,22,HOME AND KITCHEN I,1,43.796338290917724
25426,3026314,2017-08-30,22,HOME AND KITCHEN II,1,22.079145934158
25427,3026315,2017-08-30,22,HOME APPLIANCES,0,0.3866267681816278
25428,3026316,2017-08-30,22,HOME CARE,7,182.30804252037396
25429,3026317,2017-08-30,22,LADIESWEAR,0,0.7824541963157887
25430,3026318,2017-08-30,22,LAWN AND GARDEN,0,0.012312691278605827
25431,3026319,2017-08-30,22,LINGERIE,0,7.603092898989591
25432,3026320,2017-08-30,22,"LIQUOR,WINE,BEER",1,42.07725179515479
25433,3026321,2017-08-30,22,MAGAZINES,0,3.211840884694917
25434,3026322,2017-08-30,22,MEATS,0,116.50389312426381
25435,3026323,2017-08-30,22,PERSONAL CARE,11,179.48749811117176
25436,3026324,2017-08-30,22,PET SUPPLIES,0,1.1372816040587086
25437,3026325,2017-08-30,22,PLAYERS AND ELECTRONICS,0,6.494613067529043
25438,3026326,2017-08-30,22,POULTRY,0,147.3668522917348
25439,3026327,2017-08-30,22,PREPARED FOODS,0,51.29010555916118
25440,3026328,2017-08-30,22,PRODUCE,2,462.4085938963924
25441,3026329,2017-08-30,22,SCHOOL AND OFFICE SUPPLIES,7,0.7217884822203641
25442,3026330,2017-08-30,22,SEAFOOD,0,2.46130820026792
25443,3026331,2017-08-30,23,AUTOMOTIVE,0,2.2881546111399724
25444,3026332,2017-08-30,23,BABY CARE,0,0.0
25445,3026333,2017-08-30,23,BEAUTY,0,2.4271346058246808
25446,3026334,2017-08-30,23,BEVERAGES,30,1824.074949929326
25447,3026335,2017-08-30,23,BOOKS,0,0.16654477654610741
25448,3026336,2017-08-30,23,BREAD/BAKERY,12,294.14000607780656
25449,3026337,2017-08-30,23,CELEBRATION,0,18.80441211052776
25450,3026338,2017-08-30,23,CLEANING,8,571.982946420525
25451,3026339,2017-08-30,23,DAIRY,11,586.8639197189672
25452,3026340,2017-08-30,23,DELI,8,137.4722989021887
25453,3026341,2017-08-30,23,EGGS,0,51.05879596165979
25454,3026342,2017-08-30,23,FROZEN FOODS,0,119.28387359784855
25455,3026343,2017-08-30,23,GROCERY I,65,2262.3976903169005
25456,3026344,2017-08-30,23,GROCERY II,0,27.127205956323017
25457,3026345,2017-08-30,23,HARDWARE,0,0.4285609524164543
25458,3026346,2017-08-30,23,HOME AND KITCHEN I,0,14.674659058258602
25459,3026347,2017-08-30,23,HOME AND KITCHEN II,1,20.3614875828837
25460,3026348,2017-08-30,23,HOME APPLIANCES,0,0.17948861254715665
25461,3026349,2017-08-30,23,HOME CARE,1,173.93635135261957
25462,3026350,2017-08-30,23,LADIESWEAR,0,14.871528037824731
25463,3026351,2017-08-30,23,LAWN AND GARDEN,1,2.442731907682782
25464,3026352,2017-08-30,23,LINGERIE,1,3.280342014260376
25465,3026353,2017-08-30,23,"LIQUOR,WINE,BEER",1,66.9138081457091
25466,3026354,2017-08-30,23,MAGAZINES,0,5.568069148093517
25467,3026355,2017-08-30,23,MEATS,0,460.9378233579485
25468,3026356,2017-08-30,23,PERSONAL CARE,10,165.14945076135274
25469,3026357,2017-08-30,23,PET SUPPLIES,0,4.130372670851933
25470,3026358,2017-08-30,23,PLAYERS AND ELECTRONICS,0,5.200385209769145
25471,3026359,2017-08-30,23,POULTRY,0,349.7107027435345
25472,3026360,2017-08-30,23,PREPARED FOODS,0,47.498890553516446
25473,3026361,2017-08-30,23,PRODUCE,184,1624.9174789018941
25474,3026362,2017-08-30,23,SCHOOL AND OFFICE SUPPLIES,0,0.3471372751549988
25475,3026363,2017-08-30,23,SEAFOOD,1,13.709936004907801
25476,3026364,2017-08-30,24,AUTOMOTIVE,0,3.56484429025835
25477,3026365,2017-08-30,24,BABY CARE,0,0.1390395476627171
25478,3026366,2017-08-30,24,BEAUTY,0,7.197516523972579
25479,3026367,2017-08-30,24,BEVERAGES,36,4259.643265004834
25480,3026368,2017-08-30,24,BOOKS,0,0.4401812046353776
25481,3026369,2017-08-30,24,BREAD/BAKERY,12,851.3339334248984
25482,3026370,2017-08-30,24,CELEBRATION,0,23.160691536718986
25483,3026371,2017-08-30,24,CLEANING,9,1203.864619040542
25484,3026372,2017-08-30,24,DAIRY,18,1530.8254064123253
25485,3026373,2017-08-30,24,DELI,9,297.8626492713338
25486,3026374,2017-08-30,24,EGGS,0,211.96252298302073
25487,3026375,2017-08-30,24,FROZEN FOODS,1,275.6292320669394
25488,3026376,2017-08-30,24,GROCERY I,66,4471.785632779979
25489,3026377,2017-08-30,24,GROCERY II,0,34.87533447948944
25490,3026378,2017-08-30,24,HARDWARE,0,1.5328154020887037
25491,3026379,2017-08-30,24,HOME AND KITCHEN I,1,31.08980434924444
25492,3026380,2017-08-30,24,HOME AND KITCHEN II,4,57.41644201939023
25493,3026381,2017-08-30,24,HOME APPLIANCES,0,0.30600864294631347
25494,3026382,2017-08-30,24,HOME CARE,1,355.09444643226584
25495,3026383,2017-08-30,24,LADIESWEAR,0,17.94307002913836
25496,3026384,2017-08-30,24,LAWN AND GARDEN,9,30.714138559200126
25497,3026385,2017-08-30,24,LINGERIE,0,10.454911332211802
25498,3026386,2017-08-30,24,"LIQUOR,WINE,BEER",0,122.49009503185312
25499,3026387,2017-08-30,24,MAGAZINES,0,15.66487221608202
25500,3026388,2017-08-30,24,MEATS,0,393.2101883742946
25501,3026389,2017-08-30,24,PERSONAL CARE,9,333.8080786969235
25502,3026390,2017-08-30,24,PET SUPPLIES,0,20.28464894593678
25503,3026391,2017-08-30,24,PLAYERS AND ELECTRONICS,0,15.692524567205325
25504,3026392,2017-08-30,24,POULTRY,0,616.3903516790643
25505,3026393,2017-08-30,24,PREPARED FOODS,0,125.30158372368086
25506,3026394,2017-08-30,24,PRODUCE,218,4789.128904549105
25507,3026395,2017-08-30,24,SCHOOL AND OFFICE SUPPLIES,0,1.5936053142966828
25508,3026396,2017-08-30,24,SEAFOOD,0,33.48045085542629
25509,3026397,2017-08-30,25,AUTOMOTIVE,0,3.243035887943759
25510,3026398,2017-08-30,25,BABY CARE,0,0.06206053530061192
25511,3026399,2017-08-30,25,BEAUTY,1,3.593651102244585
25512,3026400,2017-08-30,25,BEVERAGES,37,2430.037636720728
25513,3026401,2017-08-30,25,BOOKS,0,0.23931786360551288
25514,3026402,2017-08-30,25,BREAD/BAKERY,11,349.58219056439816
25515,3026403,2017-08-30,25,CELEBRATION,0,8.336833965430397
25516,3026404,2017-08-30,25,CLEANING,9,451.5885070969246
25517,3026405,2017-08-30,25,DAIRY,19,613.575329048107
25518,3026406,2017-08-30,25,DELI,10,134.3589103007542
25519,3026407,2017-08-30,25,EGGS,0,106.10682408528982
25520,3026408,2017-08-30,25,FROZEN FOODS,0,208.09672334866502
25521,3026409,2017-08-30,25,GROCERY I,57,1868.5088309490343
25522,3026410,2017-08-30,25,GROCERY II,0,14.256938594735916
25523,3026411,2017-08-30,25,HARDWARE,0,1.1444779369220135
25524,3026412,2017-08-30,25,HOME AND KITCHEN I,0,30.62868204095895
25525,3026413,2017-08-30,25,HOME AND KITCHEN II,2,24.514259022059438
25526,3026414,2017-08-30,25,HOME APPLIANCES,0,0.2936202025411858
25527,3026415,2017-08-30,25,HOME CARE,1,130.46017437941177
25528,3026416,2017-08-30,25,LADIESWEAR,0,0.0
25529,3026417,2017-08-30,25,LAWN AND GARDEN,9,20.340687397410097
25530,3026418,2017-08-30,25,LINGERIE,0,2.9527419529132732
25531,3026419,2017-08-30,25,"LIQUOR,WINE,BEER",2,241.713345720604
25532,3026420,2017-08-30,25,MAGAZINES,0,8.180083893561639
25533,3026421,2017-08-30,25,MEATS,0,190.8298949642259
25534,3026422,2017-08-30,25,PERSONAL CARE,10,118.83050403416773
25535,3026423,2017-08-30,25,PET SUPPLIES,0,4.619122902232213
25536,3026424,2017-08-30,25,PLAYERS AND ELECTRONICS,0,7.096069880368995
25537,3026425,2017-08-30,25,POULTRY,0,178.69633449630916
25538,3026426,2017-08-30,25,PREPARED FOODS,0,40.432028202016966
25539,3026427,2017-08-30,25,PRODUCE,155,1860.8350195869637
25540,3026428,2017-08-30,25,SCHOOL AND OFFICE SUPPLIES,0,1.0480219421816719
25541,3026429,2017-08-30,25,SEAFOOD,1,6.066896441752593
25542,3026430,2017-08-30,26,AUTOMOTIVE,0,4.605315958890202
25543,3026431,2017-08-30,26,BABY CARE,0,0.1568541124290118
25544,3026432,2017-08-30,26,BEAUTY,0,1.2522081320797604
25545,3026433,2017-08-30,26,BEVERAGES,30,1141.7750332243425
25546,3026434,2017-08-30,26,BOOKS,0,0.026181098570769983
25547,3026435,2017-08-30,26,BREAD/BAKERY,5,192.775880723029
25548,3026436,2017-08-30,26,CELEBRATION,0,8.304290320918557
25549,3026437,2017-08-30,26,CLEANING,9,406.56295235245386
25550,3026438,2017-08-30,26,DAIRY,10,272.97770468424505
25551,3026439,2017-08-30,26,DELI,4,82.36421424812528
25552,3026440,2017-08-30,26,EGGS,0,29.879665993730587
25553,3026441,2017-08-30,26,FROZEN FOODS,1,93.41524994502348
25554,3026442,2017-08-30,26,GROCERY I,44,1644.9028400664445
25555,3026443,2017-08-30,26,GROCERY II,0,3.6034336890216614
25556,3026444,2017-08-30,26,HARDWARE,0,0.9814116799748096
25557,3026445,2017-08-30,26,HOME AND KITCHEN I,0,17.749013977950845
25558,3026446,2017-08-30,26,HOME AND KITCHEN II,0,12.066324641601316
25559,3026447,2017-08-30,26,HOME APPLIANCES,0,0.2782365978755643
25560,3026448,2017-08-30,26,HOME CARE,2,109.68851345929339
25561,3026449,2017-08-30,26,LADIESWEAR,0,1.5803128182244472
25562,3026450,2017-08-30,26,LAWN AND GARDEN,3,5.03283037702425
25563,3026451,2017-08-30,26,LINGERIE,0,0.05328774464919395
25564,3026452,2017-08-30,26,"LIQUOR,WINE,BEER",1,29.96368324087608
25565,3026453,2017-08-30,26,MAGAZINES,0,0.5925119178512649
25566,3026454,2017-08-30,26,MEATS,0,252.59816730130547
25567,3026455,2017-08-30,26,PERSONAL CARE,9,151.68187614797318
25568,3026456,2017-08-30,26,PET SUPPLIES,0,2.318455554575988
25569,3026457,2017-08-30,26,PLAYERS AND ELECTRONICS,0,2.118423693732753
25570,3026458,2017-08-30,26,POULTRY,0,149.80031273259925
25571,3026459,2017-08-30,26,PREPARED FOODS,0,20.602452681860942
25572,3026460,2017-08-30,26,PRODUCE,128,688.8339738759871
25573,3026461,2017-08-30,26,SCHOOL AND OFFICE SUPPLIES,0,1.5630552509537985
25574,3026462,2017-08-30,26,SEAFOOD,0,3.5387368064341786
25575,3026463,2017-08-30,27,AUTOMOTIVE,0,7.55354533012496
25576,3026464,2017-08-30,27,BABY CARE,0,0.17465946156041837
25577,3026465,2017-08-30,27,BEAUTY,1,5.192847351884486
25578,3026466,2017-08-30,27,BEVERAGES,43,3759.1238196684562
25579,3026467,2017-08-30,27,BOOKS,0,0.1964710676744588
25580,3026468,2017-08-30,27,BREAD/BAKERY,13,727.8191763747433
25581,3026469,2017-08-30,27,CELEBRATION,0,21.303172029066825
25582,3026470,2017-08-30,27,CLEANING,10,982.5161673218561
25583,3026471,2017-08-30,27,DAIRY,15,1182.3061819684965
25584,3026472,2017-08-30,27,DELI,10,311.97631532464084
25585,3026473,2017-08-30,27,EGGS,0,241.18583885589834
25586,3026474,2017-08-30,27,FROZEN FOODS,1,206.14650360376115
25587,3026475,2017-08-30,27,GROCERY I,72,4176.034010374053
25588,3026476,2017-08-30,27,GROCERY II,0,21.45210184509072
25589,3026477,2017-08-30,27,HARDWARE,0,2.919652739046879
25590,3026478,2017-08-30,27,HOME AND KITCHEN I,1,27.465395803603165
25591,3026479,2017-08-30,27,HOME AND KITCHEN II,2,30.53143140972565
25592,3026480,2017-08-30,27,HOME APPLIANCES,0,0.45715553718878055
25593,3026481,2017-08-30,27,HOME CARE,3,290.2852886806109
25594,3026482,2017-08-30,27,LADIESWEAR,0,10.006692171674349
25595,3026483,2017-08-30,27,LAWN AND GARDEN,9,29.21702031272927
25596,3026484,2017-08-30,27,LINGERIE,0,6.530717825589605
25597,3026485,2017-08-30,27,"LIQUOR,WINE,BEER",2,156.26092299049878
25598,3026486,2017-08-30,27,MAGAZINES,0,5.6125609065832744
25599,3026487,2017-08-30,27,MEATS,0,334.4909992329832
25600,3026488,2017-08-30,27,PERSONAL CARE,11,265.6327475230013
25601,3026489,2017-08-30,27,PET SUPPLIES,0,12.275395148143497
25602,3026490,2017-08-30,27,PLAYERS AND ELECTRONICS,0,12.445448631617676
25603,3026491,2017-08-30,27,POULTRY,0,477.0094992977208
25604,3026492,2017-08-30,27,PREPARED FOODS,0,100.90213812724814
25605,3026493,2017-08-30,27,PRODUCE,212,3549.1084217578446
25606,3026494,2017-08-30,27,SCHOOL AND OFFICE SUPPLIES,0,1.9052820325386164
25607,3026495,2017-08-30,27,SEAFOOD,1,23.507816218940157
25608,3026496,2017-08-30,28,AUTOMOTIVE,0,9.246854285434182
25609,3026497,2017-08-30,28,BABY CARE,0,0.08461554350064238
25610,3026498,2017-08-30,28,BEAUTY,1,3.133259399693166
25611,3026499,2017-08-30,28,BEVERAGES,28,3880.3130607822195
25612,3026500,2017-08-30,28,BOOKS,0,0.0
25613,3026501,2017-08-30,28,BREAD/BAKERY,3,650.6428701082835
25614,3026502,2017-08-30,28,CELEBRATION,0,15.878862650441462
25615,3026503,2017-08-30,28,CLEANING,23,1374.7663527294994
25616,3026504,2017-08-30,28,DAIRY,141,991.1733777683984
25617,3026505,2017-08-30,28,DELI,8,457.3223887848635
25618,3026506,2017-08-30,28,EGGS,1,332.67123282843585
25619,3026507,2017-08-30,28,FROZEN FOODS,1,136.08179457943677
25620,3026508,2017-08-30,28,GROCERY I,81,5006.401176020028
25621,3026509,2017-08-30,28,GROCERY II,0,8.73731867390293
25622,3026510,2017-08-30,28,HARDWARE,0,1.7150713058336025
25623,3026511,2017-08-30,28,HOME AND KITCHEN I,1,47.94365110412917
25624,3026512,2017-08-30,28,HOME AND KITCHEN II,1,22.434725390476245
25625,3026513,2017-08-30,28,HOME APPLIANCES,0,0.8061590519075439
25626,3026514,2017-08-30,28,HOME CARE,8,359.09225002797666
25627,3026515,2017-08-30,28,LADIESWEAR,0,0.0
25628,3026516,2017-08-30,28,LAWN AND GARDEN,0,4.199466424162919
25629,3026517,2017-08-30,28,LINGERIE,0,5.025079372246783
25630,3026518,2017-08-30,28,"LIQUOR,WINE,BEER",1,85.63278877286153
25631,3026519,2017-08-30,28,MAGAZINES,0,1.758764556886832
25632,3026520,2017-08-30,28,MEATS,0,268.0279647770601
25633,3026521,2017-08-30,28,PERSONAL CARE,10,408.531382647898
25634,3026522,2017-08-30,28,PET SUPPLIES,0,6.301603950156569
25635,3026523,2017-08-30,28,PLAYERS AND ELECTRONICS,0,7.184983418830175
25636,3026524,2017-08-30,28,POULTRY,0,269.29101731860317
25637,3026525,2017-08-30,28,PREPARED FOODS,0,83.73417076088867
25638,3026526,2017-08-30,28,PRODUCE,2,2051.901287654814
25639,3026527,2017-08-30,28,SCHOOL AND OFFICE SUPPLIES,0,10.378882875838936
25640,3026528,2017-08-30,28,SEAFOOD,0,6.837307844285123
25641,3026529,2017-08-30,29,AUTOMOTIVE,0,8.407950364025115
25642,3026530,2017-08-30,29,BABY CARE,0,0.6473817137454944
25643,3026531,2017-08-30,29,BEAUTY,0,4.131303174825796
25644,3026532,2017-08-30,29,BEVERAGES,31,3421.429477344595
25645,3026533,2017-08-30,29,BOOKS,0,0.0
25646,3026534,2017-08-30,29,BREAD/BAKERY,3,757.7497591590877
25647,3026535,2017-08-30,29,CELEBRATION,0,13.141509334043544
25648,3026536,2017-08-30,29,CLEANING,21,1234.16295785545
25649,3026537,2017-08-30,29,DAIRY,143,920.7764695177887
25650,3026538,2017-08-30,29,DELI,9,363.59347431363716
25651,3026539,2017-08-30,29,EGGS,1,259.8820123848332
25652,3026540,2017-08-30,29,FROZEN FOODS,1,131.80773638546108
25653,3026541,2017-08-30,29,GROCERY I,73,4676.219284055316
25654,3026542,2017-08-30,29,GROCERY II,0,13.994092623500528
25655,3026543,2017-08-30,29,HARDWARE,0,1.460445081619429
25656,3026544,2017-08-30,29,HOME AND KITCHEN I,1,32.643467251270856
25657,3026545,2017-08-30,29,HOME AND KITCHEN II,2,23.32671305743142
25658,3026546,2017-08-30,29,HOME APPLIANCES,0,0.36210079009840523
25659,3026547,2017-08-30,29,HOME CARE,9,302.56775070550486
25660,3026548,2017-08-30,29,LADIESWEAR,0,0.0
25661,3026549,2017-08-30,29,LAWN AND GARDEN,0,3.418507463665426
25662,3026550,2017-08-30,29,LINGERIE,0,6.2463345010114395
25663,3026551,2017-08-30,29,"LIQUOR,WINE,BEER",2,159.39720370122507
25664,3026552,2017-08-30,29,MAGAZINES,0,1.911491078794281
25665,3026553,2017-08-30,29,MEATS,0,163.00216408426905
25666,3026554,2017-08-30,29,PERSONAL CARE,8,348.93086476690905
25667,3026555,2017-08-30,29,PET SUPPLIES,0,6.185373008381628
25668,3026556,2017-08-30,29,PLAYERS AND ELECTRONICS,0,7.130354853957815
25669,3026557,2017-08-30,29,POULTRY,0,257.5535330538987
25670,3026558,2017-08-30,29,PREPARED FOODS,0,89.53539749081682
25671,3026559,2017-08-30,29,PRODUCE,2,1585.611377424655
25672,3026560,2017-08-30,29,SCHOOL AND OFFICE SUPPLIES,0,6.052753154903816
25673,3026561,2017-08-30,29,SEAFOOD,0,8.685583607311582
25674,3026562,2017-08-30,3,AUTOMOTIVE,0,12.228460066656364
25675,3026563,2017-08-30,3,BABY CARE,0,1.3317679028972862
25676,3026564,2017-08-30,3,BEAUTY,1,15.293359797721905
25677,3026565,2017-08-30,3,BEVERAGES,42,10398.411712849562
